PRED,PRED_cleaned
"Output: บัตรธนาคาร [เข้ารหัส หรือ แม่เหล็ก]
", บัตรธนาคาร [เข้ารหัส หรือ แม่เหล็ก]
"Output: บัตรชำระเงินที่เข้ารหัสแม่เหล็กไฟฟ้า
", บัตรชำระเงินที่เข้ารหัสแม่เหล็กไฟฟ้า
,
Output: บริการค้าปลีกเกี่ยวกับโปรแกรมคอมพิวเตอร์, บริการค้าปลีกเกี่ยวกับโปรแกรมคอมพิวเตอร์
Output: การส่งเสริมสินค้าและบริการของผู้อื่น โดยการให้เว็บไซต์ที่มีลิงก์ไปยังเว็บไซต์ค้าปลีกออนไลน์ของผู้อื่น, การส่งเสริมสินค้าและบริการของผู้อื่น โดยการให้เว็บไซต์ที่มีลิงก์ไปยังเว็บไซต์ค้าปลีกออนไลน์ของผู้อื่น
Output: การส่งเสริมสินค้าของผู้อื่น โดยให้ข้อมูลเกี่ยวกับส่วนลด คูปอง เงินคืน บัตรกำนัล และข้อเสนอพิเศษสำหรับสินค้าของผู้อื่น, การส่งเสริมสินค้าของผู้อื่น โดยให้ข้อมูลเกี่ยวกับส่วนลด คูปอง เงินคืน บัตรกำนัล และข้อเสนอพิเศษสำหรับสินค้าของผู้อื่น
Output: การประมวลผลการชำระเงินแบบอิเล็กทรอนิกส์ผ่านเครือข่ายคอมพิวเตอร์ทั่วโลก, การประมวลผลการชำระเงินแบบอิเล็กทรอนิกส์ผ่านเครือข่ายคอมพิวเตอร์ทั่วโลก
,
Output: การสร้าง การแจกจ่าย และการจัดการโครงการบัตรชำระเงินแบบรูปธรรมและเสมือนจริง, การสร้าง การแจกจ่าย และการจัดการโครงการบัตรชำระเงินแบบรูปธรรมและเสมือนจริง
,
Output: การประมวลผลการชำระเงินอิเล็กทรอนิกส์ที่ทำด้วยบัตรเติมเงิน, การประมวลผลการชำระเงินอิเล็กทรอนิกส์ที่ทำด้วยบัตรเติมเงิน
Output: บริการประมวลผลรายการบัตรเครดิต, บริการประมวลผลรายการบัตรเครดิต
Output: บริการประมวลผลเกี่ยวกับบัตรธนาคาร บัตรเครดิต บัตรเดบิต และบัตรชำระเงินอิเล็กทรอนิกส์, บริการประมวลผลเกี่ยวกับบัตรธนาคาร บัตรเครดิต บัตรเดบิต และบัตรชำระเงินอิเล็กทรอนิกส์
,
Output: การประมวลผลการชำระเงินสำหรับการซื้อสินค้าและบริการผ่านเครือข่ายสื่อสารอิเล็กทรอนิกส์, การประมวลผลการชำระเงินสำหรับการซื้อสินค้าและบริการผ่านเครือข่ายสื่อสารอิเล็กทรอนิกส์
Output: กรดไขมันสำหรับการใช้งานในอุตสาหกรรม, กรดไขมันสำหรับการใช้งานในอุตสาหกรรม
Output: สารเคมีสำหรับการใช้งานในอุตสาหกรรม, สารเคมีสำหรับการใช้งานในอุตสาหกรรม
Output: เรซินสังเคราะห์ที่ยังไม่ผ่านการแปรรูป สำหรับใช้ในการผลิตเครื่องสำอางค์, เรซินสังเคราะห์ที่ยังไม่ผ่านการแปรรูป สำหรับใช้ในการผลิตเครื่องสำอางค์
Output: สารประกอบโพลีเมอร์เพื่อวัตถุประสงค์ทางอุตสาหกรรม, สารประกอบโพลีเมอร์เพื่อวัตถุประสงค์ทางอุตสาหกรรม
Output: สารเติมแต่งทางเคมีเพื่อวัตถุประสงค์อุตสาหกรรม, สารเติมแต่งทางเคมีเพื่อวัตถุประสงค์อุตสาหกรรม
Output: สารเติมแต่งทางเคมีสำหรับการผลิต, สารเติมแต่งทางเคมีสำหรับการผลิต
Output: กลีเซอรีนเพื่อใช้ในการผลิต, กลีเซอรีนเพื่อใช้ในการผลิต
,
Output: การออกแบบและพัฒนาซอฟต์แวร์คอมพิวเตอร์สำหรับการขนส่งโลจิสติกส์, การออกแบบและพัฒนาซอฟต์แวร์คอมพิวเตอร์สำหรับการขนส่งโลจิสติกส์
,
Output: เครื่องนุ่งห่มทางการแพทย์ เช่น เสื้อ กางเกง และกางเลกกิ้ง สำหรับใช้ในการตรวจและรักษาพยาบาล, เครื่องนุ่งห่มทางการแพทย์ เช่น เสื้อ กางเกง และกางเลกกิ้ง สำหรับใช้ในการตรวจและรักษาพยาบาล
Output: บริการค้าส่งสินค้าเภสัชภัณฑ์ สัตวแพทย์ และสุขอนามัย รวมถึงอุปกรณ์ทางการแพทย์, บริการค้าส่งสินค้าเภสัชภัณฑ์ สัตวแพทย์ และสุขอนามัย รวมถึงอุปกรณ์ทางการแพทย์
Output: ส่วนประกอบโลหะทั่วไป ได้แก่ หัวฉีดแก๊ส และหัวฉีดทอร์ช ท่อแก๊ส ข้อต่อท่อ คลิป สกรูและน็อต, ส่วนประกอบโลหะทั่วไป ได้แก่ หัวฉีดแก๊ส และหัวฉีดทอร์ช ท่อแก๊ส ข้อต่อท่อ คลิป สกรูและน็อต
,
,
Output: อุปกรณ์สำหรับการเชื่อม ตัด ทำความร้อน และบัดกรีโลหะ รวมถึงส่วนประกอบและอุปกรณ์เสริมที่เกี่ยวข้อง, อุปกรณ์สำหรับการเชื่อม ตัด ทำความร้อน และบัดกรีโลหะ รวมถึงส่วนประกอบและอุปกรณ์เสริมที่เกี่ยวข้อง
Output: อุปกรณ์เชื่อมและตัดไฟฟ้าแบบพกพา และอุปกรณ์เชื่อมและตัดด้วยตัวเอง หัวต่อช้าง และที่จับยึดอิเล็กโทรด, อุปกรณ์เชื่อมและตัดไฟฟ้าแบบพกพา และอุปกรณ์เชื่อมและตัดด้วยตัวเอง หัวต่อช้าง และที่จับยึดอิเล็กโทรด
"Output: ครีมบำรุงผิวหน้าเพื่อใช้ในเครื่องสำอาง
", ครีมบำรุงผิวหน้าเพื่อใช้ในเครื่องสำอาง
"Output: ยางขัดเงา ขัดสี และสารขัดถูทำความสะอาด
", ยางขัดเงา ขัดสี และสารขัดถูทำความสะอาด
Output: สำลีก้านเช็ดเครื่องสำอางค์, สำลีก้านเช็ดเครื่องสำอางค์
Output: เจล สเปรย์ โฟม และบาล์ม สำหรับจัดแต่งทรงผมและดูแลเส้นผม, เจล สเปรย์ โฟม และบาล์ม สำหรับจัดแต่งทรงผมและดูแลเส้นผม
Output: เครื่องสำอางและการเตรียมเครื่องสำอา งเพื่อการดูแลส่วนบุคคล, เครื่องสำอางและการเตรียมเครื่องสำอา งเพื่อการดูแลส่วนบุคคล
Output: เคสโทรศัพท์มือถือทำจากหนังหรือวัสดุทดแทนหนัง, เคสโทรศัพท์มือถือทำจากหนังหรือวัสดุทดแทนหนัง
Output: กล่องใส่คอมพิวเตอร์ที่ออกแบบมาโดยเฉพาะ, กล่องใส่คอมพิวเตอร์ที่ออกแบบมาโดยเฉพาะ
,
Output: รูปปั้นและรูปจำลอง ทำจากหรือเคลือบด้วยโลหะมีค่า หรืออัญมณี หรือของเลียนแบบดังกล่าว, รูปปั้นและรูปจำลอง ทำจากหรือเคลือบด้วยโลหะมีค่า หรืออัญมณี หรือของเลียนแบบดังกล่าว
,
,
Output: วัตถุดิบกึ่งสำเร็จรูปจากโลหะมีค่า สำหรับใช้ในการผลิตเครื่องประดับอัญมณี, วัตถุดิบกึ่งสำเร็จรูปจากโลหะมีค่า สำหรับใช้ในการผลิตเครื่องประดับอัญมณี
,
,
Output: ชิ้นส่วนและอุปกรณ์เสริมสำหรับเครื่องประดับอัญมณี, ชิ้นส่วนและอุปกรณ์เสริมสำหรับเครื่องประดับอัญมณี
,
Output: โซ่เครื่องประดับจากโลหะมีค่า, โซ่เครื่องประดับจากโลหะมีค่า
,
,
"Output: โซ่และเข็มกลัดประดับตกแต่ง
", โซ่และเข็มกลัดประดับตกแต่ง
,
Output: ปลอกคอ สายจูง และเสื้อผ้าสำหรับสัตว์เลี้ยง, ปลอกคอ สายจูง และเสื้อผ้าสำหรับสัตว์เลี้ยง
Output: เคสเลียนแบบหนังอแทชท์, เคสเลียนแบบหนังอแทชท์
,
,
Output: ที่ใส่เหรียญในลักษณะของกระเป๋าสตางค์, ที่ใส่เหรียญในลักษณะของกระเป๋าสตางค์
Output: ถุงมือทำจากหนัง หนังสัตว์ หรือ ขนสัตว์, ถุงมือทำจากหนัง หนังสัตว์ หรือ ขนสัตว์
Output: แถบคาดคอ [ส่วนประกอบของเสื้อผ้า], แถบคาดคอ [ส่วนประกอบของเสื้อผ้า]
Output: บริการให้คำปรึกษาเกี่ยวกับการดำเนินงานแฟรนไชส์, บริการให้คำปรึกษาเกี่ยวกับการดำเนินงานแฟรนไชส์
Output: บริการที่มอบจากผู้ให้สิทธิแฟรนไชส์ ได้แก่ การช่วยเหลือในการดำเนินงานหรือบริหารจัดการกิจการค้าเชิงพาณิชย์, บริการที่มอบจากผู้ให้สิทธิแฟรนไชส์ ได้แก่ การช่วยเหลือในการดำเนินงานหรือบริหารจัดการกิจการค้าเชิงพาณิชย์
Output: การรวบรวมข้อมูลธุรกิจลงในฐานข้อมูลคอมพิวเตอร์, การรวบรวมข้อมูลธุรกิจลงในฐานข้อมูลคอมพิวเตอร์
Output: การป้อนข้อมูลและการรวบรวมข้อมูลลงในฐานข้อมูลคอมพิวเตอร์, การป้อนข้อมูลและการรวบรวมข้อมูลลงในฐานข้อมูลคอมพิวเตอร์
Output: การแจกตัวอย่างเพื่อวัตถุประสงค์ทางการโฆษณา, การแจกตัวอย่างเพื่อวัตถุประสงค์ทางการโฆษณา
Output: การจัดจำหน่ายและเผยแพร่เอกสารโฆษณา, การจัดจำหน่ายและเผยแพร่เอกสารโฆษณา
,
,
,
Output: การจัดการแสดงแฟชั่นเพื่อวัตถุประสงค์ทางการค้า, การจัดการแสดงแฟชั่นเพื่อวัตถุประสงค์ทางการค้า
,
Output: บริการค้าปลีกและค้าส่ง รวมถึงออนไลน์ ในหมวก หมวกเล็กๆ หมวกขนสัตว์ หมวกกันฝน หมวกนอน หมวกไหมพรม โบเน็ตต์ ที่คาดผม ซึ่งเป็นเครื่องแต่งกายศีรษะ, บริการค้าปลีกและค้าส่ง รวมถึงออนไลน์ ในหมวก หมวกเล็กๆ หมวกขนสัตว์ หมวกกันฝน หมวกนอน หมวกไหมพรม โบเน็ตต์ ที่คาดผม ซึ่งเป็นเครื่องแต่งกายศีรษะ
,
Output: ชาสมุนไพรเพื่อวัตถุประสงค์ทางการแพทย์สำหรับการลดน้ำหนัก, ชาสมุนไพรเพื่อวัตถุประสงค์ทางการแพทย์สำหรับการลดน้ำหนัก
"Output: การโฆษณาออนไลน์บนเครือข่ายคอมพิวเตอร์
", การโฆษณาออนไลน์บนเครือข่ายคอมพิวเตอร์
,
"Output: บริการร้านค้าปลีกออนไลน์แบบคอมพิวเตอร์
", บริการร้านค้าปลีกออนไลน์แบบคอมพิวเตอร์
Output: บริการโฆษณา การตลาด และส่งเสริมการขายในร้านค้าและ/หรือผ่านเครือข่ายสื่อสารทั่วโลก, บริการโฆษณา การตลาด และส่งเสริมการขายในร้านค้าและ/หรือผ่านเครือข่ายสื่อสารทั่วโลก
Output: การโฆษณาออนไลน์บนเครือข่ายคอมพิวเตอร์, การโฆษณาออนไลน์บนเครือข่ายคอมพิวเตอร์
Output: การเผยแพร่และแสดงวัสดุโฆษณาและส่งเสริมการขาย, การเผยแพร่และแสดงวัสดุโฆษณาและส่งเสริมการขาย
แปลว่า: บริการให้คำปรึกษาด้านแฟรนไชส์ซิ่ง โดยเฉพาะอย่างยิ่ง การให้บริการช่วยเหลือทางธุรกิจเชิงเทคนิคในการจัดตั้งและ/หรือดำเนินการร้านค้า,แปลว่า บริการให้คำปรึกษาด้านแฟรนไชส์ซิ่ง โดยเฉพาะอย่างยิ่ง การให้บริการช่วยเหลือทางธุรกิจเชิงเทคนิคในการจัดตั้งและ/หรือดำเนินการร้านค้า
,
"Output: ความช่วยเหลือทางธุรกิจเกี่ยวกับการให้สิทธิแฟรนไชส์
", ความช่วยเหลือทางธุรกิจเกี่ยวกับการให้สิทธิแฟรนไชส์
Output: บริการส่งเสริมการขาย การโฆษณา ปลีกปลอง ส่งสินค้าให้ค้าส่ง, บริการส่งเสริมการขาย การโฆษณา ปลีกปลอง ส่งสินค้าให้ค้าส่ง
Output: บริการค้าปลีกที่เกี่ยวข้องกับการขายเฟอร์นิเจอร์, บริการค้าปลีกที่เกี่ยวข้องกับการขายเฟอร์นิเจอร์
Output: ผลิตภัณฑ์ทางชีวเคมีที่มีพื้นฐานจากจุลชีพเพื่อขจัดเพกติน, ผลิตภัณฑ์ทางชีวเคมีที่มีพื้นฐานจากจุลชีพเพื่อขจัดเพกติน
"Output: สารเติมแต่งอาหารสัตว์สำหรับสัตว์
", สารเติมแต่งอาหารสัตว์สำหรับสัตว์
Output: ยีประการสำหรับการดูแลฟัน, ยีประการสำหรับการดูแลฟัน
,
,
Output: กลไกหนีบและชิ้นส่วนประกอบของเครื่องบอกเวลา, กลไกหนีบและชิ้นส่วนประกอบของเครื่องบอกเวลา
Output: ฮาร์ดแวร์และซอฟต์แวร์สำหรับการใช้ในสาขาเทคโนโลยีการวัดและการทดสอบ, ฮาร์ดแวร์และซอฟต์แวร์สำหรับการใช้ในสาขาเทคโนโลยีการวัดและการทดสอบ
Output: ผลิตภัณฑ์เครื่องสำอาง น้ำหอมเพื่อใช้ส่วนตัว (รวมถึงผลิตภัณฑ์ระงับกลิ่นกายสำหรับมนุษย์และสัตว์), ผลิตภัณฑ์เครื่องสำอาง น้ำหอมเพื่อใช้ส่วนตัว (รวมถึงผลิตภัณฑ์ระงับกลิ่นกายสำหรับมนุษย์และสัตว์)
,
,
,
,
"Output: ม่านคลุมหน้าต่าง ผ้าปูที่นอน ปลอกผ้านวม ปลอกผ้าปูที่นอน หมอนอิง ผ้าห่ม ผ้าคลุมเตียง ผ้าขนหนู
", ม่านคลุมหน้าต่าง ผ้าปูที่นอน ปลอกผ้านวม ปลอกผ้าปูที่นอน หมอนอิง ผ้าห่ม ผ้าคลุมเตียง ผ้าขนหนู
Output: สิ่งทอเพื่อใช้ในครัวเรือน, สิ่งทอเพื่อใช้ในครัวเรือน
Output: เสื้อผ้าชั้นในและเสื้อผ้าชั้นนอกทำจากวัสดุทุกชนิด ยกเว้นเสื้อผ้าเพื่อวัตถุประสงค์ในการป้องกัน ถุงเท้า ผ้าพันคอ ผ้าคลุมไหล่ ผ้าโพกหัว และเข็มขัด, เสื้อผ้าชั้นในและเสื้อผ้าชั้นนอกทำจากวัสดุทุกชนิด ยกเว้นเสื้อผ้าเพื่อวัตถุประสงค์ในการป้องกัน ถุงเท้า ผ้าพันคอ ผ้าคลุมไหล่ ผ้าโพกหัว และเข็มขัด
,
,
Output: ไลโนเลียมสำหรับปูพื้นเดิม, ไลโนเลียมสำหรับปูพื้นเดิม
Output: ผนังหุ้มที่ไม่ทำจากสิ่งทอ วอลล์เปเปอร์, ผนังหุ้มที่ไม่ทำจากสิ่งทอ วอลล์เปเปอร์
,
"Output: เครื่องดื่มที่มีส่วนผสมของกาแฟ หรือเครื่องดื่มที่ใช้โกโก้เป็นพื้นฐาน, เครื่องดื่มที่มีส่วนผสมของช็อกโกแลตเป็นพื้นฐาน"," เครื่องดื่มที่มีส่วนผสมของกาแฟ หรือเครื่องดื่มที่ใช้โกโก้เป็นพื้นฐาน, เครื่องดื่มที่มีส่วนผสมของช็อกโกแลตเป็นพื้นฐาน"
"Output: อาหารขบเคี้ยวที่ทำจากธัญพืช (ซีเรียล), ป๊อปคอร์น, ข้าวโอ๊ต, มันฝรั่งแผ่นบางกรอบ, ซีเรียลอาหารเช้า, แป้งสาลีแปรรูป, บาร์เลย์, อ๊าตส์, ไรย์, ข้าว
"," อาหารขบเคี้ยวที่ทำจากธัญพืช (ซีเรียล), ป๊อปคอร์น, ข้าวโอ๊ต, มันฝรั่งแผ่นบางกรอบ, ซีเรียลอาหารเช้า, แป้งสาลีแปรรูป, บาร์เลย์, อ๊าตส์, ไรย์, ข้าว"
"Output: ขนมอบ, ช็อกโกแลต, บิสกิต, แครกเกอร์, เวเฟอร์"," ขนมอบ, ช็อกโกแลต, บิสกิต, แครกเกอร์, เวเฟอร์"
"Output: น้ำตาลกรวด น้ำตาลก้อน น้ำตาลผง
", น้ำตาลกรวด น้ำตาลก้อน น้ำตาลผง
Output: แป้งสาลีชนิดต่างๆ ซีโมลินา และแป้งข้าวโพด สำหรับอาหาร, แป้งสาลีชนิดต่างๆ ซีโมลินา และแป้งข้าวโพด สำหรับอาหาร
Output: เครื่องเทศและสารปรุงแต่งรสอาหาร วานิลลา เครื่องเทศ ซอส รวมถึงซอสมะเขือเทศ, เครื่องเทศและสารปรุงแต่งรสอาหาร วานิลลา เครื่องเทศ ซอส รวมถึงซอสมะเขือเทศ
Output: น้ำผึ้ง กาวจากผึ้งเพื่อการบริโภคของมนุษย์ โพรพอลิส, น้ำผึ้ง กาวจากผึ้งเพื่อการบริโภคของมนุษย์ โพรพอลิส
"Output: ผลิตภัณฑ์ขนมอบและเบเกอรี่, ของหวานช็อกโกแลต, ของหวานที่ทำจากแป้ง
"," ผลิตภัณฑ์ขนมอบและเบเกอรี่, ของหวานช็อกโกแลต, ของหวานที่ทำจากแป้ง"
"Output: อาหารที่ทำจากปลา ประกอบด้วย เค้กปลา มูสปลา ไส้กรอกปลา เบอร์เกอร์ปลา คร็อกเกตต์ปลา ปลาชุบแป้งทอด และปลาเคลือบขนมปัง
", อาหารที่ทำจากปลา ประกอบด้วย เค้กปลา มูสปลา ไส้กรอกปลา เบอร์เกอร์ปลา คร็อกเกตต์ปลา ปลาชุบแป้งทอด และปลาเคลือบขนมปัง
Output: อาหารมื้อเย็นแบบบรรจุสำเร็จรูป ซึ่งมีส่วนประกอบเป็นอาหารทะเลเป็นหลัก, อาหารมื้อเย็นแบบบรรจุสำเร็จรูป ซึ่งมีส่วนประกอบเป็นอาหารทะเลเป็นหลัก
"Output: ยา, โดยเฉพาะผลิตภัณฑ์และอิมัลชันบำรุงผิวหนัง"," ยา, โดยเฉพาะผลิตภัณฑ์และอิมัลชันบำรุงผิวหนัง"
วัหลอดฉีดยาเติมไฮยาลูรอนิกแอซิดเพื่อวัตถุประสงค์ทางการแพทย์,วัหลอดฉีดยาเติมไฮยาลูรอนิกแอซิดเพื่อวัตถุประสงค์ทางการแพทย์
"Output: สบู่ที่ไม่ใช่ยา, ผลิตภัณฑ์น้ำหอม, น้ำมันหอมระเหย, เครื่องสำอางที่ไม่มีฤทธิ์ทางยา, โลชั่นผมที่ไม่ใช่ยา"," สบู่ที่ไม่ใช่ยา, ผลิตภัณฑ์น้ำหอม, น้ำมันหอมระเหย, เครื่องสำอางที่ไม่มีฤทธิ์ทางยา, โลชั่นผมที่ไม่ใช่ยา"
"Output: สารทำความสะอาด ขัดเงา กำจัดคราบไขมัน และสารขัดสี
", สารทำความสะอาด ขัดเงา กำจัดคราบไขมัน และสารขัดสี
,
Output: เครื่องดื่มจากถั่วเหลือง ที่มิใช่ผลิตภัณฑ์ทดแทนนม, เครื่องดื่มจากถั่วเหลือง ที่มิใช่ผลิตภัณฑ์ทดแทนนม
Output: เครื่องดื่มที่ทำจากถั่วเหลือง นอกเหนือจากนมทดแทน, เครื่องดื่มที่ทำจากถั่วเหลือง นอกเหนือจากนมทดแทน
,
Output: อุปกรณ์เสริมเครื่องแต่งกาย ได้แก่ ผ้าพันคอ ถุงมือ และเข็มขัด, อุปกรณ์เสริมเครื่องแต่งกาย ได้แก่ ผ้าพันคอ ถุงมือ และเข็มขัด
"Output: รองเท้า, รองเท้าชายหาด, รองเท้าสกีหรือรองเท้ากีฬา, รองเท้ารักน้ำ, รองเท้าแตะแบบมีส้น, รองเท้า, รองเท้าแตะ
"," รองเท้า, รองเท้าชายหาด, รองเท้าสกีหรือรองเท้ากีฬา, รองเท้ารักน้ำ, รองเท้าแตะแบบมีส้น, รองเท้า, รองเท้าแตะ"
Output: ถุงเท้า กางเกงรัดรูป ผ้าพันคอ ผ้านาค ปรอท เสื้อกั๊ก เข็มขัด ที่คาดเอว แถบคาดศีรษะ, ถุงเท้า กางเกงรัดรูป ผ้าพันคอ ผ้านาค ปรอท เสื้อกั๊ก เข็มขัด ที่คาดเอว แถบคาดศีรษะ
,
,
"Output: ผลิตภัณฑ์ป้องกันแสงแดด โดยเฉพาะอย่างยิ่ง ครีมกันแดด
", ผลิตภัณฑ์ป้องกันแสงแดด โดยเฉพาะอย่างยิ่ง ครีมกันแดด
Output: ยาสีฟันผสมยา และวัสดุอุปกรณ์ทางทันตกรรม, ยาสีฟันผสมยา และวัสดุอุปกรณ์ทางทันตกรรม
"Output: ผ้าพันแผลทางการแพทย์, วัสดุปิดคลุมทางการแพทย์"," ผ้าพันแผลทางการแพทย์, วัสดุปิดคลุมทางการแพทย์"
Output: อวัยวะและเนื้อเยื่อที่มีชีวิตเพื่อวัตถุประสงค์ทางการผ่าตัด, อวัยวะและเนื้อเยื่อที่มีชีวิตเพื่อวัตถุประสงค์ทางการผ่าตัด
"Output: ผ้าอ้อมสำหรับทารกและผู้ไม่สมประกอบทางร่างกาย
", ผ้าอ้อมสำหรับทารกและผู้ไม่สมประกอบทางร่างกาย
,
Output: แอปพลิเคชันมือถือที่สามารถดาวน์โหลดได้สำหรับการฝึกสอนฟิตเนส การฝึกสอนฟิตเนสสำหรับจักรยานออกกำลังกายแบบอยู่กับที่, แอปพลิเคชันมือถือที่สามารถดาวน์โหลดได้สำหรับการฝึกสอนฟิตเนส การฝึกสอนฟิตเนสสำหรับจักรยานออกกำลังกายแบบอยู่กับที่
,
,
,
,
,
Output: บริการจัดหาอาหารและเครื่องดื่ม, บริการจัดหาอาหารและเครื่องดื่ม
Output: บริการร้านกาแฟและห้องพักจิบชา, บริการร้านกาแฟและห้องพักจิบชา
,
,
Output: สารทำความสะอาดผ้าสำหรับใช้ในครัวเรือน, สารทำความสะอาดผ้าสำหรับใช้ในครัวเรือน
Output: ผลิตภัณฑ์ทำความสะอาดขวดนมเด็ก, ผลิตภัณฑ์ทำความสะอาดขวดนมเด็ก
Output: สารให้ความชุ่มชื้นแก่ผิวพรรณเพื่อใช้ในเครื่องสำอาง, สารให้ความชุ่มชื้นแก่ผิวพรรณเพื่อใช้ในเครื่องสำอาง
Output: ผ้าเช็ดชำระอัดแน่นด้วยสารทำความสะอาด, ผ้าเช็ดชำระอัดแน่นด้วยสารทำความสะอาด
Output: หน้ากากอนามัยสำหรับการผ่าตัดเพื่อการป้องกันเชื้อแบคทีเรีย, หน้ากากอนามัยสำหรับการผ่าตัดเพื่อการป้องกันเชื้อแบคทีเรีย
,
Output: หน้ากากออกซิเจนเพื่อวัตถุประสงค์ทางการแพทย์, หน้ากากออกซิเจนเพื่อวัตถุประสงค์ทางการแพทย์
Output: หน้ากากทางเดินหายใจเพื่อวัตถุประสงค์ทางการแพทย์, หน้ากากทางเดินหายใจเพื่อวัตถุประสงค์ทางการแพทย์
Output: หน้ากากป้องกันทางด้านการแพทย์, หน้ากากป้องกันทางด้านการแพทย์
Output: ชิ้นเสริมสำหรับหน้ากากช่วยหายใจทางการแพทย์, ชิ้นเสริมสำหรับหน้ากากช่วยหายใจทางการแพทย์
Output: แปรงเปลี่ยนหัวแปรงสีฟันไฟฟ้า, แปรงเปลี่ยนหัวแปรงสีฟันไฟฟ้า
Output: อุปกรณ์ เครื่องมือและสิ่งของสำหรับการกระทำทางเพศ, อุปกรณ์ เครื่องมือและสิ่งของสำหรับการกระทำทางเพศ
Output: กรอบแว่นตา เช่น แว่นสายตาและแว่นกันแดด ทำจากพลาสติกคุณภาพสูงขึ้น, กรอบแว่นตา เช่น แว่นสายตาและแว่นกันแดด ทำจากพลาสติกคุณภาพสูงขึ้น
,
"Output: การจัดจำหน่าย ให้เช่า และนำเสนอรายการวิทยุ รายการโทรทัศน์ ภาพยนตร์ วิดีโอสื่อบันเทิงแบบมัลติมีเดีย พอดแคสต์ และเสียงบันทึก
", การจัดจำหน่าย ให้เช่า และนำเสนอรายการวิทยุ รายการโทรทัศน์ ภาพยนตร์ วิดีโอสื่อบันเทิงแบบมัลติมีเดีย พอดแคสต์ และเสียงบันทึก
"---
Output: การให้การฝึกอบรมด้านความแข็งแรงและออกกำลังกายผ่านทางโปรแกรมคอมพิวเตอร์ที่ไม่สามารถดาวน์โหลดได้", การให้การฝึกอบรมด้านความแข็งแรงและออกกำลังกายผ่านทางโปรแกรมคอมพิวเตอร์ที่ไม่สามารถดาวน์โหลดได้
Output: การให้บริการหนังสือ วารสาร หนังสือพิมพ์ จดหมายข่าว คู่มือ บล็อก นิตยสาร และสิ่งพิมพ์อื่นๆ ผ่านเว็บไซต์และแอปพลิเคชันคอมพิวเตอร์, การให้บริการหนังสือ วารสาร หนังสือพิมพ์ จดหมายข่าว คู่มือ บล็อก นิตยสาร และสิ่งพิมพ์อื่นๆ ผ่านเว็บไซต์และแอปพลิเคชันคอมพิวเตอร์
Output: การให้บริการเพลง วิดีโอ และกราฟิกที่บันทึกไว้ล่วงหน้าแบบไม่สามารถดาวน์โหลดได้ สำหรับใช้บนอุปกรณ์สื่อสารเคลื่อนที่, การให้บริการเพลง วิดีโอ และกราฟิกที่บันทึกไว้ล่วงหน้าแบบไม่สามารถดาวน์โหลดได้ สำหรับใช้บนอุปกรณ์สื่อสารเคลื่อนที่
Output: ความบันเทิงในลักษณะของรายการโทรทัศน์ วิทยุ เสียง วิดีโอ พอดแคสต์ และเว็บแคมที่ต่อเนื่องกัน, ความบันเทิงในลักษณะของรายการโทรทัศน์ วิทยุ เสียง วิดีโอ พอดแคสต์ และเว็บแคมที่ต่อเนื่องกัน
,
Output: การจัดการและจัดหาชุดตั๋วเพื่อวัตถุประสงค์ด้านความบันเทิง วัฒนธรรม การศึกษา หรือกีฬา, การจัดการและจัดหาชุดตั๋วเพื่อวัตถุประสงค์ด้านความบันเทิง วัฒนธรรม การศึกษา หรือกีฬา
,
Output: การจองที่นั่งสำหรับการแข่งขันกีฬา, การจองที่นั่งสำหรับการแข่งขันกีฬา
"Output: การจองที่นั่งเพื่อกิจกรรมความบันเทิง
", การจองที่นั่งเพื่อกิจกรรมความบันเทิง
Output: การจัดการการจองตั๋วสำหรับรายการแสดงและกิจกรรมบันเทิงอื่นๆ, การจัดการการจองตั๋วสำหรับรายการแสดงและกิจกรรมบันเทิงอื่นๆ
Output: บริการสำรอง จอง และออกบัตรโดยสารสำหรับกิจกรรมความบันเทิง กีฬา วัฒนธรรม สังคม การศึกษาและการฝึกอบรม, บริการสำรอง จอง และออกบัตรโดยสารสำหรับกิจกรรมความบันเทิง กีฬา วัฒนธรรม สังคม การศึกษาและการฝึกอบรม
Output: การให้เช่าสถานพักผ่อนหย่อนใจเพื่อความบันเทิง วัฒนธรรม หรือ กีฬา, การให้เช่าสถานพักผ่อนหย่อนใจเพื่อความบันเทิง วัฒนธรรม หรือ กีฬา
Output: การให้เช่าสถานพักผ่อนหย่อนใจและสิ่งอำนวยความสะดวกด้านกีฬาเพื่อสันทนาการ วัฒนธรรม หรือ กีฬา, การให้เช่าสถานพักผ่อนหย่อนใจและสิ่งอำนวยความสะดวกด้านกีฬาเพื่อสันทนาการ วัฒนธรรม หรือ กีฬา
Output: การจัดให้มีสถานที่เพื่อสันทนาการ ความบันเทิง และการศึกษา, การจัดให้มีสถานที่เพื่อสันทนาการ ความบันเทิง และการศึกษา
Output: การจัดการนิทรรศการเพื่อวัตถุประสงค์ทางวัฒนธรรม การศึกษา ความบันเทิง และการฝึกอบรม, การจัดการนิทรรศการเพื่อวัตถุประสงค์ทางวัฒนธรรม การศึกษา ความบันเทิง และการฝึกอบรม
Output: การตีพิมพ์สื่อมัลติมีเดียในสิ่งพิมพ์, การตีพิมพ์สื่อมัลติมีเดียในสิ่งพิมพ์
