PRED,PRED_cleaned
Masks ที่ใช้ซ้ำได้และถูกสุขอนามัยเพื่อป้องกันต่อการติดเชื้อจากไวรัส, ที่ใช้ซ้ำได้และถูกสุขอนามัยเพื่อป้องกันต่อการติดเชื้อจากไวรัส
Masks แบบใช้อีกครั้งที่เป็นผ้าพันจะต์ฆ่าเชื้อโรคเพื่อป้องกันการติดเชื้อของไวรัส, แบบใช้อีกครั้งที่เป็นผ้าพันจะต์ฆ่าเชื้อโรคเพื่อป้องกันการติดเชื้อของไวรัส
Masks ที่ผลิตจากผ้าป้องกันโรคไข้เชื้อซึ่งใช้แพร่กระจายไวรัส, ที่ผลิตจากผ้าป้องกันโรคไข้เชื้อซึ่งใช้แพร่กระจายไวรัส
Masks ป้องกันที่ใช้แข็งตัวอีกครั้งเพื่อป้องกันจากการติดเชื้อไวรัส, ป้องกันที่ใช้แข็งตัวอีกครั้งเพื่อป้องกันจากการติดเชื้อไวรัส
Preparationทางเภสัชกรณ์ใช้ต่อโรคมะเร็ง ภูมิแพ้ และการอักเรืองของประสาทศูนย์กลาง,ทางเภสัชกรณ์ใช้ต่อโรคมะเร็ง ภูมิแพ้ และการอักเรืองของประสาทศูนย์กลาง
Products used during bathing ที่ไม่ใช้ตอบโจษปัญหาทางการแพทย์,    ที่ไม่ใช้ตอบโจษปัญหาทางการแพทย์
Below knee socks,  
Bระบุขอบเทปตู้โชว์แผงพื้นในรถยนต์,ระบุขอบเทปตู้โชว์แผงพื้นในรถยนต์
serviceขายปลีกหรือจัดจำหน่ายในตลาดส่งสำหรับชุดที่สวมศีรษะ,ขายปลีกหรือจัดจำหน่ายในตลาดส่งสำหรับชุดที่สวมศีรษะ
serviceขายปลีกหรือจัดจำหน่ายชุดชั้นในผู้หญิง,ขายปลีกหรือจัดจำหน่ายชุดชั้นในผู้หญิง
Services ของผู้จัดจำหน่ายปลีกหรือตลาดส่งที่ใช้ซึ่งเป็นผลิตภัณฑ์เสริมโภชนาการ, ของผู้จัดจำหน่ายปลีกหรือตลาดส่งที่ใช้ซึ่งเป็นผลิตภัณฑ์เสริมโภชนาการ
Service retailing และขายส่งขวดสูญญาณอากาศ ถ้วยตื้นฉนวนกันความร้อนที่ผลิตจากสแตนเลส และกระติกน้ำใช้สำหรับเดินทาง,  และขายส่งขวดสูญญาณอากาศ ถ้วยตื้นฉนวนกันความร้อนที่ผลิตจากสแตนเลส และกระติกน้ำใช้สำหรับเดินทาง
Provideข้อมูลและคำปรึกษาระดับพาณิชย์ให้ผู้บริโภคที่ต้องการซื้อสินค้าและบริการ,ข้อมูลและคำปรึกษาระดับพาณิชย์ให้ผู้บริโภคที่ต้องการซื้อสินค้าและบริการ
Provideข้อตรวจสอบผู้ใช้ที่แปลงเพื่อโฆษณาหรือเชิงพาณิชย์,ข้อตรวจสอบผู้ใช้ที่แปลงเพื่อโฆษณาหรือเชิงพาณิชย์
Provideให้ผู้ใช้จัดอันดับตามประโยชน์ทางการค้าหรือการโฆษณา,ให้ผู้ใช้จัดอันดับตามประโยชน์ทางการค้าหรือการโฆษณา
Bระบุขอบเขตผู้ใช้งานที่จองแพ็กเกจซึ่งประกอบด้วยโปรแกรมภาษีและ/หรือบัญชีสำหรับธุรกิจ,ระบุขอบเขตผู้ใช้งานที่จองแพ็กเกจซึ่งประกอบด้วยโปรแกรมภาษีและ/หรือบัญชีสำหรับธุรกิจ
Serviceขายปลีกหรือขายส่งภาชนะฉนวนที่ใช้ตู้แช่เพื่อจัดเก็บอาหารหรือเครื่องดื่ม ถ้วยชาม และหม้อและกระทะสำหรับทำอาหารโดยไม่ใช้ไฟฟ้า,ขายปลีกหรือขายส่งภาชนะฉนวนที่ใช้ตู้แช่เพื่อจัดเก็บอาหารหรือเครื่องดื่ม ถ้วยชาม และหม้อและกระทะสำหรับทำอาหารโดยไม่ใช้ไฟฟ้า
ตัวจารึกและที่เก็บข้อมูลในรูปดิจิทัลหรือแบบอะนาล็อก,ตัวจารึกและที่เก็บข้อมูลในรูปดิจิทัลหรือแบบอะนาล็อก
"Vehicles, ชิ้นส่วนและอุปกรณ์ติดตั้งของพาหนะ <en> ยานพาหนะ ชิ้นส่วนและอุปกรณ์ติดตั้ง",", ชิ้นส่วนและอุปกรณ์ติดตั้งของพาหนะ  ยานพาหนะ ชิ้นส่วนและอุปกรณ์ติดตั้ง"
ชุดป้องกันตัวขี่จักรยานและผู้โดยสารในทางถนนเพื่อป้องกันอุบัติเหตุหรือการบาดเจ็บ,ชุดป้องกันตัวขี่จักรยานและผู้โดยสารในทางถนนเพื่อป้องกันอุบัติเหตุหรือการบาดเจ็บ
Technologie de l’informatique et appareils audio visuels ainsi que les supports numériques pour la diffusion des médias multiples telle comme vidéo ou photo,                      
อุปกรณ์ชี้ทาง ติดตามแผนที่ โพสต์ป้ายบอกทางและจัดทำแผนที่,อุปกรณ์ชี้ทาง ติดตามแผนที่ โพสต์ป้ายบอกทางและจัดทำแผนที่
อุปกรณ์และเครื่องใช้ไฟฟ้ารวมถึงสายไฟฟ้า,อุปกรณ์และเครื่องใช้ไฟฟ้ารวมถึงสายไฟฟ้า
"tools used on measurement, จับตะแง่ของปริมาณ, ทำให้อยู่ในแถวตรง, และปรับชีพจร","   , จับตะแง่ของปริมาณ, ทำให้อยู่ในแถวตรง, และปรับชีพจร"
อุปกรณ์ทดสอบและตรวจสอบคุณภาพ,อุปกรณ์ทดสอบและตรวจสอบคุณภาพ
อุปกรณ์ตรวจสอบเวลา (ที่ไม่ใช่นาฬิกาข้อมือและโต๊ะ),อุปกรณ์ตรวจสอบเวลา (ที่ไม่ใช่นาฬิกาข้อมือและโต๊ะ)
Tool ต่อประโยชน์ในการวัดทางไกลและขนาด, ต่อประโยชน์ในการวัดทางไกลและขนาด
อุปกรณ์ตรวจสอบความเร็วของพาหนะชี้วัดความเร็วของพาหนะ,อุปกรณ์ตรวจสอบความเร็วของพาหนะชี้วัดความเร็วของพาหนะ
ตะแกรงหน้าของพาหนะที่ใช้บนบก,ตะแกรงหน้าของพาหนะที่ใช้บนบก
tank ของเชื้อเพลิงสำหรับยานพาหนะที่ใช้บนบก, ของเชื้อเพลิงสำหรับยานพาหนะที่ใช้บนบก
Componentes i accessoris per vehículs terrestres,     
Promote งานแข่งขันและการจัดกีฬา <en> โปรโมทการแข่งขันและการจัดกีฬา, งานแข่งขันและการจัดกีฬา  โปรโมทการแข่งขันและการจัดกีฬา
Organize งานโปรโมตที่เกี่ยวข้องกับจักรยานและการแข่งขันจักรยาน, งานโปรโมตที่เกี่ยวข้องกับจักรยานและการแข่งขันจักรยาน
serviceจัดการทางการค้าของช่องทางปลีกและขายส่ง,จัดการทางการค้าของช่องทางปลีกและขายส่ง
Organization Of Demonstration For Commercial Purpose,     
Display ของสินค้าในทางพาณิชย์สำหรับการโปรโมต, ของสินค้าในทางพาณิชย์สำหรับการโปรโมต
Provision Of Information Relating To Motosports,     
"Activity relating Sports And Culture, โดยเฉพาะอย่างยิ่งการจัดการทีมแข่งกีฬา","    , โดยเฉพาะอย่างยิ่งการจัดการทีมแข่งกีฬา"
Training on how driveยานพาหนะที่ใช้มอเตอร์ขับเคลื่อน <en> ฝึกอบรมการขับยานพาหนะที่ใช้มอเตอร์ขับเคลื่อน,   ยานพาหนะที่ใช้มอเตอร์ขับเคลื่อน  ฝึกอบรมการขับยานพาหนะที่ใช้มอเตอร์ขับเคลื่อน
Clubs ที่ใช้ออกกำลังกายและพัฒนารูปร่างร่างกายของผู้ฝึกซ้อม, ที่ใช้ออกกำลังกายและพัฒนารูปร่างร่างกายของผู้ฝึกซ้อม
Designingของพาหนะและชิ้นส่วนต่างๆของพาหนะเหล่านี้,ของพาหนะและชิ้นส่วนต่างๆของพาหนะเหล่านี้
ให้คำปรึกษาที่เกี่ยวข้องกับการออกแบบยานพาหนะและชิ้นส่วนต่างๆของโซ่ผูกสี,ให้คำปรึกษาที่เกี่ยวข้องกับการออกแบบยานพาหนะและชิ้นส่วนต่างๆของโซ่ผูกสี
Instrumentชีตในที่จะปฏิบัติการแข็งแรงโดยอธิษฐานขอพรผู้ถือศรัทธาในพระพุทธเจ้า,ชีตในที่จะปฏิบัติการแข็งแรงโดยอธิษฐานขอพรผู้ถือศรัทธาในพระพุทธเจ้า
"Softwareของคอมพิวเตอร์, แผงปฏิบัติการที่ใช้ข้อมูลดิจิตัลโหลด, ตีความ, ซึ่งถือเป็นแบบจำลองและซิมูเลชั่น","ของคอมพิวเตอร์, แผงปฏิบัติการที่ใช้ข้อมูลดิจิตัลโหลด, ตีความ, ซึ่งถือเป็นแบบจำลองและซิมูเลชั่น"
Materials ที่พิมพ์ออกมารวมถึงรายงาน ผู้ตรวจสอบบัญชี แผนภาพ แผนภูมิ ตาราง โมเดล แผนที่และการคำนวณ, ที่พิมพ์ออกมารวมถึงรายงาน ผู้ตรวจสอบบัญชี แผนภาพ แผนภูมิ ตาราง โมเดล แผนที่และการคำนวณ
Below mentioned products can be delivered on line through Internet as well by useing various sorts platforms such websites etc.,                   .
ข้อมูล ประเมินผล ให้คำแนะนำและ/หรือที่ปรึกษาซึ่งเกี่ยวข้องกับสิ่งต่างๆ ที่กล่าวถึงข้างต้น,ข้อมูล ประเมินผล ให้คำแนะนำและ/หรือที่ปรึกษาซึ่งเกี่ยวข้องกับสิ่งต่างๆ ที่กล่าวถึงข้างต้น
Analysis And Support For Acquiring Assets Or Divesticating Business Including Provision Of Data Room Services,              
Below mentioned ones available on line through Internet as well by way another Electronic Platform,              
"Service Information, ประเมินผลงานและให้คำแนะนำและ / หรือที่ปรึกษาซึ่งเกี่ยวข้องกับสิ่งต่างๆที่กล่าวถึงข้างต้น"," , ประเมินผลงานและให้คำแนะนำและ / หรือที่ปรึกษาซึ่งเกี่ยวข้องกับสิ่งต่างๆที่กล่าวถึงข้างต้น"
Evaluazione sottosuperficiale per lo smaltimento dei rifiuti nucleari,       
Output : ผลิตภัณฑ์ที่กล่าวข้างต้นใด ๆ ซึ่งจะถูกจัดให้ออนไลน์ผ่านทางอินเทอร์เน็ตหรือโดยแพลตฟอร์มอิเล็กทรอนิกส์อื่น ๆ, : ผลิตภัณฑ์ที่กล่าวข้างต้นใด ๆ ซึ่งจะถูกจัดให้ออนไลน์ผ่านทางอินเทอร์เน็ตหรือโดยแพลตฟอร์มอิเล็กทรอนิกส์อื่น ๆ
"Information, ประเมินผล, ให้คำแนะนำและ / หรือที่ปรึกษาซึ่งเกี่ยวข้องกับสิ่งต่างๆที่กล่าวถึงข้างต้น",", ประเมินผล, ให้คำแนะนำและ / หรือที่ปรึกษาซึ่งเกี่ยวข้องกับสิ่งต่างๆที่กล่าวถึงข้างต้น"
"Design, ผลิตและพัฒนาอุปกรณ์ประมวลผลข้อมูล",", ผลิตและพัฒนาอุปกรณ์ประมวลผลข้อมูล"
serviceทางเทคนิคและให้คำปรึกษาซึ่งเกี่ยวข้องกับบริษัทผู้ผลิตน้ำมันและก๊าซ บริษัทผู้ผลิตน้ำมันของชาติ และหน่วยงานภาครัฐ,ทางเทคนิคและให้คำปรึกษาซึ่งเกี่ยวข้องกับบริษัทผู้ผลิตน้ำมันและก๊าซ บริษัทผู้ผลิตน้ำมันของชาติ และหน่วยงานภาครัฐ
Support ในทางจัดการและปรึกษาด้านเทคนิคซึ่งเกี่ยวข้องกับพื้นที่และทรัพย์สินธรรมชาติที่อยู่ภายใต้การพัฒนา, ในทางจัดการและปรึกษาด้านเทคนิคซึ่งเกี่ยวข้องกับพื้นที่และทรัพย์สินธรรมชาติที่อยู่ภายใต้การพัฒนา
"Analysis, ตีความและประเมินข้อมูล <en> analysis data",", ตีความและประเมินข้อมูล   "
Kารตรวจสอบและออกแบบโปรแกรมการทำให้ข้อมูลเชื่อถือได้และการประมวลผลภาพสีเซี่ยงไฮต์,ารตรวจสอบและออกแบบโปรแกรมการทำให้ข้อมูลเชื่อถือได้และการประมวลผลภาพสีเซี่ยงไฮต์
การประเมินที่อยู่อาศัยและทรัพยากร การตรวจสอบและการประเมินมูลค่า,การประเมินที่อยู่อาศัยและทรัพยากร การตรวจสอบและการประเมินมูลค่า
ที่ปรึกษาระดับผู้เชี่ยวชาญในแง่ของเทคโนโลยี การให้คำปรึกษา การสำรวจ การประเมินอื่น ๆ พัฒนา การวิจัยการผลิต,ที่ปรึกษาระดับผู้เชี่ยวชาญในแง่ของเทคโนโลยี การให้คำปรึกษา การสำรวจ การประเมินอื่น ๆ พัฒนา การวิจัยการผลิต
Research on conductivity related with exploitation study about gases & oils as well alsonatural sources,              
Installation för borttagning av damm i rengöringsändamål,      
หม้อต้มชีวมวลที่ใช้กับเครื่องจักร [ชิ้นส่วนของเครื่องจักร],หม้อต้มชีวมวลที่ใช้กับเครื่องจักร [ชิ้นส่วนของเครื่องจักร]
โซฮีตแผงพื้นที่ดิน [ชิ้นส่วนของเครื่องจักร],โซฮีตแผงพื้นที่ดิน [ชิ้นส่วนของเครื่องจักร]
โซ่ที่ใช้อีพ็อกซี่แข็งตัวเป็นผู้ถือสารเฉพาะจึงสามารถใช้เป็นส่วนประกอบของเฮลิคอปเตอร์ได้,โซ่ที่ใช้อีพ็อกซี่แข็งตัวเป็นผู้ถือสารเฉพาะจึงสามารถใช้เป็นส่วนประกอบของเฮลิคอปเตอร์ได้
Boilerที่ใช้เป็นเชื้อเพลิงจาระบีหนัก [ชิ้นส่วนของเครื่องจักร],ที่ใช้เป็นเชื้อเพลิงจาระบีหนัก [ชิ้นส่วนของเครื่องจักร]
B. โซลูชันที่ใช้แผงพื้นประจำตึกอีกด้วย <en>  Internal recirculation fluidedbed boosters,. โซลูชันที่ใช้แผงพื้นประจำตึกอีกด้วย      
Boilerที่ใช้ถ่านอีโคโพลของตกค้างจากผลิตภัณฑ์ปิโตรเลียมซึ่งไม่ใช่ชิ้นส่วนของเครื่องจักร,ที่ใช้ถ่านอีโคโพลของตกค้างจากผลิตภัณฑ์ปิโตรเลียมซึ่งไม่ใช่ชิ้นส่วนของเครื่องจักร
Boilerที่ใช้เป็นเชื้อเพลิงจากน้ำมันหนักซึ่งไม่ใช่ชิ้นส่วนของเครื่องจักร,ที่ใช้เป็นเชื้อเพลิงจากน้ำมันหนักซึ่งไม่ใช่ชิ้นส่วนของเครื่องจักร
Boilerแผงที่อื่นจะต้องใช้พาร์ของเครื่องจักร,แผงที่อื่นจะต้องใช้พาร์ของเครื่องจักร
Device อิเล็กทรอนิกส์แบบใช้ตัวของผู้ใช้งานซึ่งจะถือปฏิบัติตามเป้าหมายและสถิติด้านการออกกำลังกาย, อิเล็กทรอนิกส์แบบใช้ตัวของผู้ใช้งานซึ่งจะถือปฏิบัติตามเป้าหมายและสถิติด้านการออกกำลังกาย
Apparatต์ที่ใช้อีเล็กทรอนิกส์สื่อสารโดยประกอบด้วยอุปกรณ์อิเล็กทรอนิกส์แบบสวมใส่ได้ซึ่งจะถูกใช้ส่งและรับข้อความ ข้อมูล เสียง ภาพ และไฟล์วิดีโอ,ต์ที่ใช้อีเล็กทรอนิกส์สื่อสารโดยประกอบด้วยอุปกรณ์อิเล็กทรอนิกส์แบบสวมใส่ได้ซึ่งจะถูกใช้ส่งและรับข้อความ ข้อมูล เสียง ภาพ และไฟล์วิดีโอ
ชุดปุ่มที่ใช้จะควบคุมโทรศัพท์และกล้องอัตโนมัติ,ชุดปุ่มที่ใช้จะควบคุมโทรศัพท์และกล้องอัตโนมัติ
ซอฟต์แวร์คอมพิวเตอร์ที่ใช้ประมวลผลธุรกรรมโอนเงินผ่านระบบอิเล็กทรอนิกส์และโอนเงินจากฝ่ายอื่นถึงฝ่ายของตนเอง,ซอฟต์แวร์คอมพิวเตอร์ที่ใช้ประมวลผลธุรกรรมโอนเงินผ่านระบบอิเล็กทรอนิกส์และโอนเงินจากฝ่ายอื่นถึงฝ่ายของตนเอง
card banking type [codified/magnetic],   [/]
Card ชำระเงินที่ถูกเข้ารหัสแบบใช้แม่เหล็ก, ชำระเงินที่ถูกเข้ารหัสแบบใช้แม่เหล็ก
Softwareที่ใช้งานผ่านอีนต์แพ็กซ์สำหรับการสร้าง จัดจำหน่าย และจัดการบัตรชำระเงินทางกายภาพและเสมือนจริง และธุรกรรมของบัตร,ที่ใช้งานผ่านอีนต์แพ็กซ์สำหรับการสร้าง จัดจำหน่าย และจัดการบัตรชำระเงินทางกายภาพและเสมือนจริง และธุรกรรมของบัตร
serviceขายปลีกที่เกี่ยวข้องกับซอฟต์แวร์คอมพิวเตอร์,ขายปลีกที่เกี่ยวข้องกับซอฟต์แวร์คอมพิวเตอร์
Promoteสินค้าและบริการของผู้อื่นโดยให้บริการเว็บไซต์ที่มีลิงก์ไปยังเว็บไซต์จำหน่ายปลีกออนไลน์ของผู้อื่น,สินค้าและบริการของผู้อื่นโดยให้บริการเว็บไซต์ที่มีลิงก์ไปยังเว็บไซต์จำหน่ายปลีกออนไลน์ของผู้อื่น
"Promotionของผู้อื่นโดยให้ข้อมูลที่เกี่ยวกับส่วนลด, คูปอง, แถม, บัตรกำนัลและข้อเสนอพิเศษสำหรับสินค้าของผู้อื่น","ของผู้อื่นโดยให้ข้อมูลที่เกี่ยวกับส่วนลด, คูปอง, แถม, บัตรกำนัลและข้อเสนอพิเศษสำหรับสินค้าของผู้อื่น"
Processing ทางอิเล็กทรอนิกส์ของการชำระเงินผ่านเครือข่ายคอมพิวเตอร์โลก, ทางอิเล็กทรอนิกส์ของการชำระเงินผ่านเครือข่ายคอมพิวเตอร์โลก
Management ทางการเงินของการชำระเงินตอบแทนให้ผู้อื่น, ทางการเงินของการชำระเงินตอบแทนให้ผู้อื่น
"creation, การจัดจำหน่ายและการจัดการโปรแกรมบัตรชำระเงินทางกายภาพและอีกอื่น ๆ",", การจัดจำหน่ายและการจัดการโปรแกรมบัตรชำระเงินทางกายภาพและอีกอื่น ๆ"
processing payment using credit card,    
Processing ของการชำระเงินทางอิเล็กทรอนิกส์โดยใช้บัตรแบบเติมเงิน, ของการชำระเงินทางอิเล็กทรอนิกส์โดยใช้บัตรแบบเติมเงิน
Services de traitement des transactions par carte bancaire,       
serviceการประมวลผลที่เกี่ยวข้องกับบัตรธนาคาร บัตรเครดิต บัตรเดบิตและบัตรชำระเงินอิเล็กทรอนิกส์,การประมวลผลที่เกี่ยวข้องกับบัตรธนาคาร บัตรเครดิต บัตรเดบิตและบัตรชำระเงินอิเล็กทรอนิกส์
service ประมวลผลการชำระเงินที่เกี่ยวข้องกับบัตรชำระเงินและบัตรเครดิต, ประมวลผลการชำระเงินที่เกี่ยวข้องกับบัตรชำระเงินและบัตรเครดิต
Procesป์ชำระเงินสำหรับซื้อสินค้าและบริการผ่านเครือข่ายการสื่อสารทางอิเล็กทรอนิกส์,ป์ชำระเงินสำหรับซื้อสินค้าและบริการผ่านเครือข่ายการสื่อสารทางอิเล็กทรอนิกส์
Acid ที่อ้างถึงในชีวภาพและผู้ปฏิบัติการของโฮมออฟฟิศส์สำหรับการใช้ในอุตสาหกรรม <en> กรดไขมันสำหรับใช้ในอุตสาหกรรม, ที่อ้างถึงในชีวภาพและผู้ปฏิบัติการของโฮมออฟฟิศส์สำหรับการใช้ในอุตสาหกรรม  กรดไขมันสำหรับใช้ในอุตสาหกรรม
Preparationทางเคมีใช้ในอุตสาหกรรม,ทางเคมีใช้ในอุตสาหกรรม
Resinที่ผลิตขึ้นโดยประมงใช้ในการผลิตเครื่องสำอาง,ที่ผลิตขึ้นโดยประมงใช้ในการผลิตเครื่องสำอาง
Componentes poliméricas para fins industriais,    
Additiveทางเคมีสำหรับใช้ในอุตสาหกรรม,ทางเคมีสำหรับใช้ในอุตสาหกรรม
Additiveทางเคมีใช้ในการผลิต,ทางเคมีใช้ในการผลิต
glycerineที่ใช้ในการผลิต,ที่ใช้ในการผลิต
Design และพัฒนาซอฟต์แวร์คอมพิวเตอร์ที่ใช้โลจิสติกส์ การจัดการห่วงโซ่อุปทาน และพอร์ทัลธุรกิจอิเล็กทรอนิกส์, และพัฒนาซอฟต์แวร์คอมพิวเตอร์ที่ใช้โลจิสติกส์ การจัดการห่วงโซ่อุปทาน และพอร์ทัลธุรกิจอิเล็กทรอนิกส์
Designingและพัฒนาซอฟต์แวร์คอมพิวเตอร์ที่ใช้ในโลจิสติกส์,และพัฒนาซอฟต์แวร์คอมพิวเตอร์ที่ใช้ในโลจิสติกส์
Seatที่ปลอดภัยสำหรับเด็กใช้ในยานพาหนะ,ที่ปลอดภัยสำหรับเด็กใช้ในยานพาหนะ
EKG/ECG ชุดแพทย์ในลักษณะของเสื้อตู๊กตี้ กางเกง กางเกงขายาวสำหรับใช้ในการตรวจสอบและปฏิบัติการทางการแพทย์,/ ชุดแพทย์ในลักษณะของเสื้อตู๊กตี้ กางเกง กางเกงขายาวสำหรับใช้ในการตรวจสอบและปฏิบัติการทางการแพทย์
serviceขายส่งผลิตภัณฑ์ที่ใช้ในทางเภสัชศาสตร์ สัตวแพทยศาสตร์ ประสาทวิทยา อุปกรณ์การแพทย์,ขายส่งผลิตภัณฑ์ที่ใช้ในทางเภสัชศาสตร์ สัตวแพทยศาสตร์ ประสาทวิทยา อุปกรณ์การแพทย์
Component made withโลหะทั่วไป แถบฉีดอาร์ของก๊าซและจุกฉีดใช้ต่อกับเพื่อผูกก๊าซ ท่อก๊าซ ข้อต่อท่อ คลิป สกรูและน็อต,  โลหะทั่วไป แถบฉีดอาร์ของก๊าซและจุกฉีดใช้ต่อกับเพื่อผูกก๊าซ ท่อก๊าซ ข้อต่อท่อ คลิป สกรูและน็อต
"Solderโลหะ, อัลลอยด์ของแทงปู","โลหะ, อัลลอยด์ของแทงปู"
แทงตะขอประกอบโลหะและลวดบัดกรี,แทงตะขอประกอบโลหะและลวดบัดกรี
Apparatที่ใช้ตอซึง ตัด แผ่นร้อน และประกอบโลหะ พื้นฐานของส่วนประกอบและอุปกรณ์เสริม,ที่ใช้ตอซึง ตัด แผ่นร้อน และประกอบโลหะ พื้นฐานของส่วนประกอบและอุปกรณ์เสริม
อุปกรณ์ตัดและเชื่อมโลหะที่ใช้พลังงานไฟฟ้าแบบพกพา ไฟฉายเชื่อมและตัด หัวไฟฉายและขายึดไฟฟ้า,อุปกรณ์ตัดและเชื่อมโลหะที่ใช้พลังงานไฟฟ้าแบบพกพา ไฟฉายเชื่อมและตัด หัวไฟฉายและขายึดไฟฟ้า
Creams ที่ใช้ประโยชน์ต่อผิวหน้าเพื่อจุดประสงค์ทางเภสัชกรรม, ที่ใช้ประโยชน์ต่อผิวหน้าเพื่อจุดประสงค์ทางเภสัชกรรม
ผงซักฟอก ขี้ผึ้งแท็กซี่ โพลิชและตัวถูและขจัดฝุ่น,ผงซักฟอก ขี้ผึ้งแท็กซี่ โพลิชและตัวถูและขจัดฝุ่น
Disกระดาษฝอยที่ใช้ถูขจัดแต่งหน้า,กระดาษฝอยที่ใช้ถูขจัดแต่งหน้า
"Gel, สเปรย์ฉีดของแชมพูโฟม และบาล์มที่ใช้จัดผมและดูแลผม",", สเปรย์ฉีดของแชมพูโฟม และบาล์มที่ใช้จัดผมและดูแลผม"
ผลิตภัณฑ์เพื่อประโยชน์ทางจิตใจและร่างกายและของเตรียมการสำหรับการดูแลส่วนบุคคล,ผลิตภัณฑ์เพื่อประโยชน์ทางจิตใจและร่างกายและของเตรียมการสำหรับการดูแลส่วนบุคคล
Cover โทรศัพท์มือถือแบบใช้ซีลของผู้ปฏิบัติงานฝีมือจากหนังหรือหนังปลอม, โทรศัพท์มือถือแบบใช้ซีลของผู้ปฏิบัติงานฝีมือจากหนังหรือหนังปลอม
กระเป๋าพกพาที่ใช้แข็งตัวสำหรับโซลูชันคอมพิวเตอร์,กระเป๋าพกพาที่ใช้แข็งตัวสำหรับโซลูชันคอมพิวเตอร์
Ornamentsที่ผลิตจากโลหะแพงหรือกึ่งมีค่าหรือหินประดับหรือชุบด้วยของเหล่านั้นหรือซู่ใส่,ที่ผลิตจากโลหะแพงหรือกึ่งมีค่าหรือหินประดับหรือชุบด้วยของเหล่านั้นหรือซู่ใส่
"Figureures, ประตูและพอร์ซเลนที่ผลิตจากโลหะมีค่าหรือกึ่งมีค่าหรือหินหรือของปลอม",", ประตูและพอร์ซเลนที่ผลิตจากโลหะมีค่าหรือกึ่งมีค่าหรือหินหรือของปลอม"
เธรดของโลหะมีค่า [อัญมณี],เธรดของโลหะมีค่า [อัญมณี]
Threads ที่ประดิษฐ์จากโลหะมีค่า [อัญมณีปลอม], ที่ประดิษฐ์จากโลหะมีค่า [อัญมณีปลอม]
Sิ่งที่ผลิตและประกอบขึ้นใช้โลหะมีค่ารูปพื้นฐานสำหรับใช้ในการผลิตเครื่องประดับ,ิ่งที่ผลิตและประกอบขึ้นใช้โลหะมีค่ารูปพื้นฐานสำหรับใช้ในการผลิตเครื่องประดับ
box ตกแต่งที่ผลิตจากโลหะมีค่า, ตกแต่งที่ผลิตจากโลหะมีค่า
พวงกุญแจที่ประดับด้วยโลหะมีค่า,พวงกุญแจที่ประดับด้วยโลหะมีค่า
Componentes y accesoirios de joyería,    
Jewelryที่ผลิตจากอัญมณี,ที่ผลิตจากอัญมณี
Sรูปแบบโซ่ของอัญมณีที่ใช้เงินมีค่าเป็นวัตถุหลัก,รูปแบบโซ่ของอัญมณีที่ใช้เงินมีค่าเป็นวัตถุหลัก
Sิ่งที่ใช้ตกแต่ง [เครื่องประดับขี้อายหรือเพชรประจำตัว] สำหรับผู้ใช้ส่วนตัว,ิ่งที่ใช้ตกแต่ง [เครื่องประดับขี้อายหรือเพชรประจำตัว] สำหรับผู้ใช้ส่วนตัว
Key ring [เครื่องประดับขี้งอยหรือพู่แฮงท์จากโลหะมีค่า],  [เครื่องประดับขี้งอยหรือพู่แฮงท์จากโลหะมีค่า]
đồ trang sức chuỗi và ghim,     
ด้ายและสายที่ผลิตจากโลหะมีค่า,ด้ายและสายที่ผลิตจากโลหะมีค่า
"collar, สายจูงและชุดป้องกันฝอยขนสัตว์สำหรับใส่สัตว์",", สายจูงและชุดป้องกันฝอยขนสัตว์สำหรับใส่สัตว์"
ใส่แข็ง? ซองจากปลอกหนังที่เลียนแบบ,ใส่แข็ง? ซองจากปลอกหนังที่เลียนแบบ
"bagage, กระเป๋า, กระเป๋าใส่ของและถือ",", กระเป๋า, กระเป๋าใส่ของและถือ"
Skinและผิวที่ปลอมของสัตว์,และผิวที่ปลอมของสัตว์
ที่ใส่เงินโดยธรรมชาติของกระเป๋าสตางค์,ที่ใส่เงินโดยธรรมชาติของกระเป๋าสตางค์
glovesที่ผลิตจากหนัง ขนปศุษภ์หรือขนแพะ,ที่ผลิตจากหนัง ขนปศุษภ์หรือขนแพะ
Bandanas [ชิ้นส่วนของเสื้อผ้า], [ชิ้นส่วนของเสื้อผ้า]
serviceที่ปรึกษาในขอบเขตการจัดการแฟรนช์ไซส์,ที่ปรึกษาในขอบเขตการจัดการแฟรนช์ไซส์
serviceที่จัดให้โดยผู้แต่งของแฟรนไชส์ซึ่งประกอบด้วยการช่วยเหลือในการดำเนินธุรกิจหรือการบริหารจัดการธุรกิจการพาณิชย์,ที่จัดให้โดยผู้แต่งของแฟรนไชส์ซึ่งประกอบด้วยการช่วยเหลือในการดำเนินธุรกิจหรือการบริหารจัดการธุรกิจการพาณิชย์
compilation Ofbusinessinformation Intocomputerdatabases,  
Inputs และการรวบรวมข้อมูลในฐานข้อมูลคอมพิวเตอร์, และการรวบรวมข้อมูลในฐานข้อมูลคอมพิวเตอร์
Distribution Of Samples For Adverting Purposes,     
Distribution And Disseminaion Of Adverting Materials,     
Organisatie van loyaliteitsprogramma's en prikkelregelingen voor klanten alsmede het beheer hiervan,  '        
